date,latitude,longitude,rainfall_mm,source
2023-08-21,23.7536,86.4167,1.74,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-22,23.7536,86.4167,9.16,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-23,23.7536,86.4167,6.35,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-24,23.7536,86.4167,27.14,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-25,23.7536,86.4167,5.61,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-26,23.7536,86.4167,14.42,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-27,23.7536,86.4167,0.01,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-28,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-29,23.7536,86.4167,0.07,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-30,23.7536,86.4167,0.5,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-08-31,23.7536,86.4167,0.12,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-01,23.7536,86.4167,2.55,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-02,23.7536,86.4167,2.33,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-03,23.7536,86.4167,5.87,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-04,23.7536,86.4167,44.19,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-05,23.7536,86.4167,14.58,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-06,23.7536,86.4167,9.46,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-07,23.7536,86.4167,15.77,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-08,23.7536,86.4167,15.79,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-09,23.7536,86.4167,8.92,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-10,23.7536,86.4167,2.05,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-11,23.7536,86.4167,0.65,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-12,23.7536,86.4167,0.9,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-13,23.7536,86.4167,5.77,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-14,23.7536,86.4167,4.02,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-15,23.7536,86.4167,3.92,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-16,23.7536,86.4167,1.46,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-17,23.7536,86.4167,2.07,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-18,23.7536,86.4167,1.6,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-19,23.7536,86.4167,3.16,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-20,23.7536,86.4167,14.36,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-21,23.7536,86.4167,10.4,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-22,23.7536,86.4167,32.5,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-23,23.7536,86.4167,9.91,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-24,23.7536,86.4167,17.95,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-25,23.7536,86.4167,1.12,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-26,23.7536,86.4167,1.24,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-27,23.7536,86.4167,1.18,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-28,23.7536,86.4167,1.26,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-29,23.7536,86.4167,4.89,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-09-30,23.7536,86.4167,39.47,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-01,23.7536,86.4167,58.54,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-02,23.7536,86.4167,25.84,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-03,23.7536,86.4167,18.32,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-04,23.7536,86.4167,40.47,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-05,23.7536,86.4167,19.73,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-06,23.7536,86.4167,1.9,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-07,23.7536,86.4167,0.86,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-08,23.7536,86.4167,1.53,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-09,23.7536,86.4167,0.12,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-10,23.7536,86.4167,0.09,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-11,23.7536,86.4167,0.1,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-12,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-13,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-14,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-15,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-16,23.7536,86.4167,0.12,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-17,23.7536,86.4167,0.05,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-18,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-19,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-20,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-21,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-22,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-23,23.7536,86.4167,0.01,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-24,23.7536,86.4167,0.01,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-25,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-26,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-27,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-28,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-29,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-30,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-10-31,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-01,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-02,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-03,23.7536,86.4167,0.58,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-04,23.7536,86.4167,0.89,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-05,23.7536,86.4167,0.01,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-06,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-07,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-08,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-09,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-10,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-11,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-12,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-13,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-14,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-15,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-16,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-17,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-18,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-19,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-20,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-21,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-22,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-23,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-24,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-25,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-26,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-27,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-28,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-29,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-11-30,23.7536,86.4167,0.06,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-01,23.7536,86.4167,0.12,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-02,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-03,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-04,23.7536,86.4167,0.02,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-05,23.7536,86.4167,1.06,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-06,23.7536,86.4167,15.01,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-07,23.7536,86.4167,31.74,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-08,23.7536,86.4167,0.53,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-09,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-10,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-11,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-12,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-13,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-14,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-15,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-16,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-17,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-18,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-19,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-20,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-21,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-22,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-23,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-24,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-25,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-26,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-27,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-28,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-29,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-30,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
2023-12-31,23.7536,86.4167,0.0,"NASA POWER Daily Agroclimatology API (Point 23.7536 N, 86.4167 E)"
